listing_id,current_locality,resolved_locality,building_name,raw_message_snippet,source,group_name,is_link_only
770157,Khar West,Bandra West,,"🏡 1 / 2 / 3 / 4 / 5 BHK Rental Homes | Bandra • Khar • Santacruz

📍 Hilla Apartment, Off Hill Road, Ice Factory Lane, Bandra West
• 1 RK | Fully Furnished
• 1 Parking
• Ideal for Single Occupant or Co",text_reference_match,PROPERTYSHOP INDIA PVT LT,False
770158,Khar West,Bandra West,NANAK NIWAS,"💫*4BHK ON SALE* 💫

*NAME- APOLLO*
*LOCATION - 14TH ROAD KHAR WEST*
*CARPET - 1722*
*QUOTE- 13 CR*

*NAME- PLATINA*
*LOCATION - EAST AVENUE ROAD SANTACRUZ*
*CARPET - 1825*
*QUOTE- 14 CR*

*NAME- WILLOW",text_reference_match,919820455663-1581446339,False
770164,,Sion,,"3bhk furnished flat dn nagar shakar nagar possession 1 august 
1day notice 
Rent -1.25lac final 
Student allow
More details plz call -Mohit rajput -9930590120",text_reference_match,South Mumbai commercial only,False
770166,,Sion,,"*1Bhk For Heavy  Deposit*

Bandra West 
Brand new building 
SRA Project 
Fully furnished
Higher floor 
Immediate possession 
Hindu family welcome 

Asking: 30lac 
Call for more details 

Sameer : 7506",text_reference_match,Bandra Broker Group,False
770167,,Bandra West,SAMARPAN,"💫*4BHK ON SALE* 💫

*NAME- APOLLO*
*LOCATION - 14TH ROAD KHAR WEST*
*CARPET - 1722*
*QUOTE- 13 CR*

*NAME- PLATINA*
*LOCATION - EAST AVENUE ROAD SANTACRUZ*
*CARPET - 1825*
*QUOTE- 14 CR*

*NAME- WILLOW",text_reference_match,919820455663-1581446339,False
770175,,Sion,,"2bhk luxury furnished flat on rent 
Goregoan sehtia green view 
Working bachelor allow 
Possession 2nd week July 
Rent -1lac 
More details plz call -Mohit rajput -993590120",text_reference_match,South Mumbai commercial only,False
770188,BKC,Bandra West,Kanakia Paris,"👇*8 Flats Available For Rent*👇 

*R E N T* 

🫜 *2bhk* Brand New Building 
Building *K L Astoria*
*Location:* Perry Road Bandra West 
Car Parking 
*Floor:* Higher 
*Semi Furnished*
*RENT : 2 Lakhs* Neg",text_reference_match,Bandra Broker Group,False
770216,Vile Parle West,Santacruz West,,"𝗥𝗲𝗾𝘂𝗶𝗿𝗲𝗺𝗲𝗻𝘁 𝟭 𝗯𝗵𝗸 𝗼𝗻 𝗿𝗲𝗻𝘁 

*Locality Preference:*

1. Juhu circle area, Vile parle west
2. Versova (limited to south of metro line, Not Azad Nagar side)

Backup : Santacruz West - Khar

*Requirement:",text_reference_match,Bandra Broker Group,False
770218,Andheri West,Santacruz West,,"𝗥𝗲𝗾𝘂𝗶𝗿𝗲𝗺𝗲𝗻𝘁 𝟭 𝗯𝗵𝗸 𝗼𝗻 𝗿𝗲𝗻𝘁 

*Locality Preference:*

1. Juhu circle area, Vile parle west
2. Versova (limited to south of metro line, Not Azad Nagar side)

Backup : Santacruz West - Khar

*Requirement:",text_reference_match,Bandra Broker Group,False
770219,Santacruz West,Bandra West,GOGHARI MANSION,"*PRELEASE : Exclusive 2 BHK for Outright Sale in Bandra West*
- Building: JOSEPHINE CHS
- Only for Roman Catholics
- Location: St. Andrews Road, Bandra West
- Carpet Area: 700 sqft
- Configuration: 2",text_reference_match,Broadcast 2,False
770230,,Andheri East,,"*Available flat*
*Lodha eternis andheri East*

3 Bhk
Semi furnished
Modular kitchen cabinets & ac
Rent 1.25lac
Poseson immediately

Please call me
*Sandeep 7738225415*",text_reference_match,South Mumbai commercial only,False
770246,,Thane,GAYATRI ESTATES,"🏦 GAYATRI ESTATES REQUIRE PRE-LEASED BANK / ATM PROPERTIES FOR PURCHASE – URGENTLY

We are actively looking to purchase pre-leased Bank Branches and ATM properties across Mumbai, Navi Mumbai, and Than",text_reference_match,South Mumbai commercial only,False
770266,,Sion,,"🔥 NEW LISTING 🔥

📍 Building: Juhu Tarang

🏠 1 BHK | Fully Furnished
✨ Nicely Done-Up Flat

💰 Rent: ₹60,000/month (Negotiable)
💵 Deposit: ₹1,50,000

🥗 Veg & Students Preferred
⚡ Immediate Possession

📩",text_reference_match,South Mumbai commercial only,False
770273,,Bandra West,Benezit Apt,"*New Inventories on L/L Basis* 

1) Spacious *1bhk with 2bathrooms* @ *Benezit Apt* Almeda park, *New bldg*, *Fully furnished Expat Quality*, 1 Car Park, Bldg with a Gym, Asking *1.90lac Neg* 
Only fo",text_reference_match,Bandra Broker Group,False
770277,,Bandra West,,"*New Inventories on L/L Basis* 

1) Spacious *1bhk with 2bathrooms* @ *Benezit Apt* Almeda park, *New bldg*, *Fully furnished Expat Quality*, 1 Car Park, Bldg with a Gym, Asking *1.90lac Neg* 
Only fo",text_reference_match,Bandra Broker Group,False
770281,,Bandra West,Neefam Apartments,"*New Inventories on L/L Basis* 

1) Spacious *1bhk with 2bathrooms* @ *Benezit Apt* Almeda park, *New bldg*, *Fully furnished Expat Quality*, 1 Car Park, Bldg with a Gym, Asking *1.90lac Neg* 
Only fo",text_reference_match,Bandra Broker Group,False
770284,,Sion,ST ANDREWS ROAD,"*Good Morning Friends*
*Available for Rent*

1) 2 bhk Tulsi 
14 th road Bandra
Semi fnsh Or fnsh
open to both options
1:50 nego

2) *NEW INVENTORY FOR RENT*
BUILDING - PLEASE CALL
LOCATION - ST ANDREW",text_reference_match,Broadcast 2,False
770289,,Sion,VISHRAM,"*Good Morning Friends*
*Available for Rent*

1) 2 bhk Tulsi 
14 th road Bandra
Semi fnsh Or fnsh
open to both options
1:50 nego

2) *NEW INVENTORY FOR RENT*
BUILDING - PLEASE CALL
LOCATION - ST ANDREW",text_reference_match,Broadcast 2,False
770291,,Sion,WEST COAST,"*Good Morning Friends*
*Available for Rent*

1) 2 bhk Tulsi 
14 th road Bandra
Semi fnsh Or fnsh
open to both options
1:50 nego

2) *NEW INVENTORY FOR RENT*
BUILDING - PLEASE CALL
LOCATION - ST ANDREW",text_reference_match,Broadcast 2,False
770293,,Khar West,Ganesh Bhawan,"🏡 2 BHK FLAT FOR RENT – KHAR WEST 🏡
📍 Location: 11th Road, Khar West
📍 Near: Hinduja Hospital
🏢 Building: Ganesh Bhawan
✨ Property Details: • Spacious 2 BHK Apartment
• 1 Open Car Parking
• Bachelors",text_reference_match,Bandra to Juhu - 8 😃🤝,False
770294,,Santacruz West,,"GOOD MORNING FRIENDS

*AVAILABLE 2 BHK FOR SALE*

*FOR MORE DETAILS* 
*PLS DIRECT MSG*

1) BEHIND MEHBOOB STUDIO HIGHER FLOOR
 ASKING 3:80 CR

2) VERONICA ROAD
LOWER FLOOR 
ASKING 3:80 CR NEGO



3) *",text_reference_match,Broadcast 2,False
770300,"Bandra West, Khar West, Juhu, Worli Sea Face, Santacruz West",Khar West,,"*REQURED 2BHK OR 3BHK FOR RENT*

approx 900–1100 sq ft

• Sea view / open view (partial sea view acceptable if unobstructed)
• Balcony or sit-out mandatory
• Higher floor preferred 

Vastu
No South Ex",text_reference_match,Bandra Broker Group,False
770309,,Sion,,"*2bhk Quality Flat Rent in Juhu Dhara Complex*
Fully furnished. 
*Only Family,*
1 car parking
*Rent : 90k Slight Nego*
Possession 1st August
Inspection 2- 3 hrs notice.

Saeed merchant : ‪‪+91 9892329",text_reference_match,Bandra Broker Group,False
770310,,Sion,,"🔥 NEW LISTING 🔥

📍 Location: Juhu Prabhat, Near Juhu Circle
🎓 Approx. 2.5 km from Mithibai College

🏠 2 BHK | Semi-Furnished

💰 Rent: ₹88,000/month
💵 Deposit: ₹2,00,000

✨ Immediate Possession

📞 Cont",text_reference_match,PROPERTYSHOP INDIA PVT LT,False
770316,Khar West,Bandra West,,"*AVAILABLE COMMERCIAL SPACE ON LEASE*

1. Ground floor 1500 carpet + 700 open area 
Near tawa hotel off turner road bandra 
*Monthly rent :- 9.50 lakhs nego* 

1. 2500 carpet + 600 open area 
14th roa",text_reference_match,Bandra Broker Group,False
770323,Bandra West,Juhu,PACIFIC HEIGHTS,"*AVAILABLE RESIDENTIAL FLAT ON LEASE*

*1. BUILDING NAME :- PACIFIC HEIGHTS*
*Configuration :- Spacious 4bhk full sea view*
*Floor :- Higher floor*
*Condition :- Semi furnished*
*Location :- Rizvi com",text_reference_match,Bandra Broker Group,False
770325,Khar,Juhu,PRESTIGE COURT,"*AVAILABLE RESIDENTIAL FLAT ON LEASE*

*1. BUILDING NAME :- PACIFIC HEIGHTS*
*Configuration :- Spacious 4bhk full sea view*
*Floor :- Higher floor*
*Condition :- Semi furnished*
*Location :- Rizvi com",text_reference_match,Bandra Broker Group,False
770330,Khar West,Juhu,DARVESH BELLEZA,"*AVAILABLE RESIDENTIAL FLAT ON LEASE*

*1. BUILDING NAME :- PACIFIC HEIGHTS*
*Configuration :- Spacious 4bhk full sea view*
*Floor :- Higher floor*
*Condition :- Semi furnished*
*Location :- Rizvi com",text_reference_match,Bandra Broker Group,False
770333,Bandra West & Khar West,Bandra West,Little Star,": 🏡 2 BHK Apartment Available on Rent
📍 Location: Khar West
📍 Landmark: Near Starbucks & Red Chillies.            *LITTLE STAR*
✨ Property Details: • 2 BHK Apartment
• Rent: ₹1.10 Lakh/month (Negotiab",text_reference_match,Broadcast 2,False
770338,Khar West,Bandra West,,"Available on Lease 
ONLY for FOREIGNERS / CONSULATES 

Khar West
900 carpet ,
1 basement parking 

Minutes walk to Madhu Park and Linking Road.
Flat open 3 sides , very bright,  windy , sunshine 3 sid",text_reference_match,Broadcast 2,False
770348,Santacruz West,Bandra West,,": 🏡 2 BHK Apartment Available on Rent
📍 Location: Khar West
📍 Landmark: Near Starbucks & Red Chillies.            *LITTLE STAR*
✨ Property Details: • 2 BHK Apartment
• Rent: ₹1.10 Lakh/month (Negotiab",text_reference_match,Broadcast 2,False
770351,Santacruz West,Bandra West,,": 🏡 2 BHK Apartment Available on Rent
📍 Location: Khar West
📍 Landmark: Near Starbucks & Red Chillies.            *LITTLE STAR*
✨ Property Details: • 2 BHK Apartment
• Rent: ₹1.10 Lakh/month (Negotiab",text_reference_match,Broadcast 2,False
770354,Khar West,Bandra West,,": 🏡 2 BHK Apartment Available on Rent
📍 Location: Khar West
📍 Landmark: Near Starbucks & Red Chillies.            *LITTLE STAR*
✨ Property Details: • 2 BHK Apartment
• Rent: ₹1.10 Lakh/month (Negotiab",text_reference_match,Broadcast 2,False
770356,"Model Town, Andheri West",Andheri West,,"🏠: 2 BHK
💵: 2.80 Cr
📐: 610 sq.ft
📉: Negotiable
🚗: Open Parking 
➡️: Model Town , Andheri West

 Insta Link :",text_reference_match,Mumbai Real Estate Brokers,False
770361,,Khar West,,"**Commercial Space For Lease / Sale****

Khar West 
💥 Gr Floor - 2200sqft Quote - 800 PSF
Good Ceiling height 

💥 1St Floor - 4500sqft
Quote - 700 PSF 
Good Ceiling height 

💥 2nd Floor - 4430sqft 
Qu",text_reference_match,Bandra Broker Group,False
770362,,Sion,,"1bhk flat on rent 
34 chandak goregoan west 
Possession 1st week 
Note only kitchen cabinets 
Rent -45k 
Building with amenities 
More details plz call -Mohit rajput -9930590120",text_reference_match,South Mumbai commercial only,False
770366,,Bandra East,Cassias Apt,"*✨Directed  4bhk & 5bhk Luxurious Apt For Rent Listing*

1) *4bhk With SR &SW*
*Building* : : Joy Legend 
✔ *Add* : :  Pali road ,  Khar  West.
✔️ *Carpet Area* : : 1962sqft 
✔️*Rent*.   : : 4.5Lakh N",text_reference_match,Barudgar Properties 🤝,False
770370,,Sion,Noorani,"*Good Morning Friends*
*Available for Rent*

1) 1 bhk Noorani
fnsh / semi 
Open to both options 65 k

2) 2 bhk Tulsi 
14 th road Bandra
Semi fnsh Or fnsh
open to both options
1:50 nego

3) *NEW INVENT",text_reference_match,Broadcast 2,False
770375,Bandra,Sion,Tulsi,"*Good Morning Friends*
*Available for Rent*

1) 1 bhk Noorani
fnsh / semi 
Open to both options 65 k

2) 2 bhk Tulsi 
14 th road Bandra
Semi fnsh Or fnsh
open to both options
1:50 nego

3) *NEW INVENT",text_reference_match,Broadcast 2,False
770377,,Sion,Prem Sagar,"Available Direct 3bhk Basic on lease at brand new tower name "" Prem sagar "" linking Rd santacruz above parinia Showroom 12.35.sqf hr.floor + servent washroom midland with 3 lift and 3 car cover car pa",text_reference_match,Broadcast 2,False
770378,,Sion,Vishram,"*Good Morning Friends*
*Available for Rent*

1) 1 bhk Noorani
fnsh / semi 
Open to both options 65 k

2) 2 bhk Tulsi 
14 th road Bandra
Semi fnsh Or fnsh
open to both options
1:50 nego

3) *NEW INVENT",text_reference_match,Broadcast 2,False
770381,,Sion,Vishram,"*Good Morning Friends*
*Available for Rent*

1) 1 bhk Noorani
fnsh / semi 
Open to both options 65 k

2) 2 bhk Tulsi 
14 th road Bandra
Semi fnsh Or fnsh
open to both options
1:50 nego

3) *NEW INVENT",text_reference_match,Broadcast 2,False
770383,,Bandra West,,"Available 1Bhk
*Mohan Mahal*
Above Snitch
Linking Road,
Khar West,
Fully furnished 
Without parking 
@75,000+Deposit
.For inspection Ctct
*Shobhna*
*Enterprises*
*9821053128*
*9820094585*
*9821400366*",text_reference_match,Barudgar Properties 🤝,False
770384,Bandra,Sion,West Coast,"*Good Morning Friends*
*Available for Rent*

1) 1 bhk Noorani
fnsh / semi 
Open to both options 65 k

2) 2 bhk Tulsi 
14 th road Bandra
Semi fnsh Or fnsh
open to both options
1:50 nego

3) *NEW INVENT",text_reference_match,Broadcast 2,False
770405,Hiranandani Gardens,Andheri East,Regent Hill,"Available 1 Bhk Builder Condition For Sale Price 1.90cr. With Stamp Duty Registration Benefits Regent Hill Hiranandani Gardens Powai.

Inayaah Property Solutions Mohsin Shaikh 
9819412238
9702524132",text_reference_match,South Mumbai commercial only,False
770415,,Thane West,,"AVAILABLE COMMERCIAL LAND FOR RENT 🏞️
📍 LOCATION: KASARVADAVALI NAKA, ROAD TOUCH
📐 LAND AREA: 5,000 SQ.FT
💰 RENT: ₹6.50 LAC PER MONTH
✅ PRIME COMMERCIAL LOCATION
✅ ROAD TOUCH PROPERTY
✅ SUITABLE FOR S",text_reference_match,KING'S OF REALTY THANE (6),False
770418,,Thane West,,"AVAILABLE COMMERCIAL LAND FOR RENT 🏞️
📍 LOCATION: KASARVADAVALI NAKA, ROAD TOUCH
📐 LAND AREA: 5,000 SQ.FT
💰 RENT: ₹6.50 LAC PER MONTH
✅ PRIME COMMERCIAL LOCATION
✅ ROAD TOUCH PROPERTY
✅ SUITABLE FOR S",text_reference_match,KING'S OF REALTY THANE (6),False
770428,,Thane West,,"🔹 COMMERCIAL PREMISES FOR RENT 🔹
📍 OWALA, NR. SHREE RAM HOSPITAL
📐 6000 SQ.FT (G+1)
💰 GF ₹150/SQ.FT | 1st  F  ₹100/SQ.FT
🚘 4 CAR PARKING + BIKE & AMBULANCE PARKING
📞 9029185066
━━━━━━━━━━━━━━
🔹 COMMER",text_reference_match,KING'S OF REALTY THANE (6),False
770431,,Thane West,GODREJ EXQUISITE,"🔹 COMMERCIAL PREMISES FOR RENT 🔹
📍 OWALA, NR. SHREE RAM HOSPITAL
📐 6000 SQ.FT (G+1)
💰 GF ₹150/SQ.FT | 1st  F  ₹100/SQ.FT
🚘 4 CAR PARKING + BIKE & AMBULANCE PARKING
📞 9029185066
━━━━━━━━━━━━━━
🔹 COMMER",text_reference_match,KING'S OF REALTY THANE (6),False
770434,,Thane West,,"🔹 COMMERCIAL PREMISES FOR RENT 🔹
📍 OWALA, NR. SHREE RAM HOSPITAL
📐 6000 SQ.FT (G+1)
💰 GF ₹150/SQ.FT | 1st  F  ₹100/SQ.FT
🚘 4 CAR PARKING + BIKE & AMBULANCE PARKING
📞 9029185066
━━━━━━━━━━━━━━
🔹 COMMER",text_reference_match,KING'S OF REALTY THANE (6),False
770436,,Thane West,JVM VEDA,"🔹 COMMERCIAL PREMISES FOR RENT 🔹
📍 OWALA, NR. SHREE RAM HOSPITAL
📐 6000 SQ.FT (G+1)
💰 GF ₹150/SQ.FT | 1st  F  ₹100/SQ.FT
🚘 4 CAR PARKING + BIKE & AMBULANCE PARKING
📞 9029185066
━━━━━━━━━━━━━━
🔹 COMMER",text_reference_match,KING'S OF REALTY THANE (6),False
770444,,Thane West,JVM AROMA,"🔹 COMMERCIAL PREMISES FOR RENT 🔹
📍 OWALA, NR. SHREE RAM HOSPITAL
📐 6000 SQ.FT (G+1)
💰 GF ₹150/SQ.FT | 1st  F  ₹100/SQ.FT
🚘 4 CAR PARKING + BIKE & AMBULANCE PARKING
📞 9029185066
━━━━━━━━━━━━━━
🔹 COMMER",text_reference_match,KING'S OF REALTY THANE (6),False
770451,,Borivali West,,"🏠: 3 BHK
💵: 3.5 Cr
📐: 880 sq.ft
📉: Negotiable
🚗: Open Parking 
➡️: Sharaddha Paradise, Borivali West 
Investor Flat 
Possession June 2027
Insta Link :",text_reference_match,Mumbai Real Estate Brokers,False
770458,,Sion,Lodha Amara,*Urgent Required 1 bhk fully furnished in lodha amara plz call 7498713737 immediately possession*,text_reference_match,KING'S OF REALTY THANE (6),False
770461,,Bandra West,,"*✨Direct Available 1bhk, 3bhk & 4bhk Flat For Rent✨*
*Uptade listing date:-5th/ July/2026*

1) *✨ Building Name:-DLH SIGNATURE – BANDRA WEST (Reclamation) ✨*
 *Two Options Is Available*
*🏡 3 BHK Luxur",text_reference_match,Bandra Broker Group,False
770474,,Andheri West,,"Direct Bungalow on Rental

Area : carpet 2900

Ground plus 3 floors 
Enclosed garage car park 
Location : Yari Road Andheri 
Land mark Orchid international school 

 Bungalow no 3 
Floors : 3 
Car par",text_reference_match,Bandra Broker Group,False
770478,"Bandra West, Khar West, Santacruz West",Khar West,,"*Required*

*3Bhk*  for HINDU FAMILY 

Condition - 
*Semi furnished*

*New building with amenities*

Budget - *2.70lac to 3lac*

Location - *Bandra west Khar West Santacruz west* 


Please Send your L",text_reference_match,Bandra to Juhu - 8 😃🤝,False
770479,Bandra West,Sion,,"EXCLUSIVELY PET FRIENDLY, *(RESIDENCE)*
Barretto cottage Independent cottage comprising of a Large 1 bh + large  bathroom toilet adjoined to the master bedroom, and a good size study /office /den appr",text_reference_match,Barudgar Properties 🤝,False
770492,,Sion,RUSTOMJEE ORVA,"*Avble New Direct*
*3BHK Inventory for Rent*

*RUSTOMJEE ORVA*
Almeida Park 1st Rd Bandra
Expat Quality Apt
Semi Furnished Flat
Middle Floor Quite Location 

1050 Sqft Carpet Area 
1 Car Parking
*Quot",text_reference_match,Bandra Broker Group,False
770496,,Thane,,"Exclusive Property Deals | Mumbai, Navi Mumbai & Thane

Our Core Services:
Bank Auction Properties with clear title
Resale Properties – Residential & Commercial
Rental Properties – Residential & Comme",text_reference_match,Mumbai Real Estate Brokers,False
770499,"Mount Mary, Bandra West",Bandra West,VAIKUNTH Building,"〽️〽️ 👉 Zishan new number : 7786984984. Please save it

 Almost *SOLE MANDATE* 
Don't Miss This Opportunity *OUTRIGHT*  
 ⛵ *SEA VIEW*     At MOUNT MARY BANDRA W  

    ```Minimum 9 Crores Returns```",text_reference_match,Barudgar Properties 🤝,False
770503,,Bandra West,,"〽️〽️ 👉 Zishan new number : 7786984984. Please save it

 Almost *SOLE MANDATE* 
Don't Miss This Opportunity *OUTRIGHT*  
 ⛵ *SEA VIEW*     At MOUNT MARY BANDRA W  

    ```Minimum 9 Crores Returns```",text_reference_match,Barudgar Properties 🤝,False
770508,Thane West,Thane,Raheja Gardens,"Available Flat for sale 
3 BHK fully Furnished 
lavish Flat wit 🚗 parking
Area :- 1200 Sqft carpet 
Cast :- 4 cr. 
At :- Raheja Gardens 
Opp tip top plaza
Teen Hath Naka. Thane West.",text_reference_match,KING'S OF REALTY THANE (6),False
770512,,Sion,,"*🔥OPEN TOMORROW 12-1pm*
*Expat Quality 1BHK on Rent*
Building: *AMIN ALTURAS*
Near Agarwal Nursing Home
Fully Furnished & Higher Floor

Quote: *1.3 Lakh Rent Negotiable*
No caste restrictions
Cash / C",text_reference_match,Barudgar Properties 🤝,False
770515,,Sion,Amin Alturas,"*🔥OPEN NOW 12-1pm*
*Expat Quality 1BHK on Rent*
Building: *AMIN ALTURAS*
Near Agarwal Nursing Home
Fully Furnished & Higher Floor

Quote: *1.3 Lakh Rent Negotiable*
No caste restrictions
Cash / Cheque",text_reference_match,Barudgar Properties 🤝,False
770516,,Sion,GLASS FACADE commercial building,"Dear friends Available on LEASE OFFICE IN GLASS FACADE commercial building , behind Vijay sales , khar off linking rd, 570 RERA , including pantry & washroom , parking 1. Asking 2.50 lacs nego possess",text_reference_match,Broadcast 2,False
770518,Santacruz West,Bandra West,Surya Housing,"Greetings for the Day *Surya Housing*

*3 BHK & 4 BHK Apartments on Leave & Licence*

🏠 3 BHK | *Rossie*
📍 Santacruz (W) Near Poddar School
📐 1200 sq.ft. | Higher Floor
🚗 1 Covered Parking
🛋️ Furnishe",text_reference_match,Bandra to Juhu - 8 😃🤝,False
770520,Santacruz West,Bandra West,Surya Housing,"Greetings for the Day *Surya Housing*

*3 BHK & 4 BHK Apartments on Leave & Licence*

🏠 3 BHK | *Rossie*
📍 Santacruz (W) Near Poddar School
📐 1200 sq.ft. | Higher Floor
🚗 1 Covered Parking
🛋️ Furnishe",text_reference_match,Bandra to Juhu - 8 😃🤝,False
770524,Santacruz West,Bandra West,Surya Housing,"Greetings for the Day *Surya Housing*

*3 BHK & 4 BHK Apartments on Leave & Licence*

🏠 3 BHK | *Rossie*
📍 Santacruz (W) Near Poddar School
📐 1200 sq.ft. | Higher Floor
🚗 1 Covered Parking
🛋️ Furnishe",text_reference_match,Bandra to Juhu - 8 😃🤝,False
770529,Khar West,Bandra West,Surya Housing,"Greetings for the Day *Surya Housing*

*3 BHK & 4 BHK Apartments on Leave & Licence*

🏠 3 BHK | *Rossie*
📍 Santacruz (W) Near Poddar School
📐 1200 sq.ft. | Higher Floor
🚗 1 Covered Parking
🛋️ Furnishe",text_reference_match,Bandra to Juhu - 8 😃🤝,False
770530,,Sion,Amin Alturas,"*🔥OPEN NOW 12-1pm*
*Expat Quality 1BHK on Rent*
Building: *AMIN ALTURAS*
Near Agarwal Nursing Home
Fully Furnished & Higher Floor

Quote: *1.3 Lakh Rent Negotiable*
No caste restrictions
Cash / Cheque",text_reference_match,Barudgar Properties 🤝,False
770537,SV Khar West,Khar West,,"Dear Associates 
Available on *Rent* 
For Residential and Commercial Use 
4 Bhk 
2000 Sqft carpet 
Kailash society
SV Khar West
1 covered Car park 
Same building as Kotak Bank besides Woodstock khar
A",text_reference_match,Bandra to Juhu - 8 😃🤝,False
770555,Khar West,Bandra West,Commercial,"*COMMERCIAL OFFICE SPACE AVAILABLE FOR SALE & LEASE*

🏬*FOR SALE*
▪️ *Independent bldg* - 13500 sqft - 100cr 
📍 Churchgate 

▪️*Pinnacle park* - 3266 sqft @ 18cr 
📍BKC  

▪️*B +G + 1 Structure* - 2500",text_reference_match,Barudgar Properties 🤝,False
